BOOKING,PRODUCT_KEY,ADULTS,CHILDREN,COUNTRY
18481,2,2,0,UK
18482,31,2,0,UK
18483,2,2,0,UK
18484,11,2,0,UK
18485,32,2,0,UK
18486,2,4,0,UK
18487,19,4,0,UK
18488,3,2,0,UK
18489,16,2,0,UK
18490,34,2,0,UK
18491,6,2,0,UK
18492,11,2,0,UK
18493,31,2,0,UK
18494,47,2,0,UK
18495,1,2,0,UK
18496,86,2,0,UK
18497,33,2,0,UK
18498,33,2,0,UK
18499,28,2,0,UK
18500,50,2,0,UK
18501,2,2,0,UK
18502,18,2,0,UK
18503,37,4,0,UK
18504,6,4,0,UK
18505,5,2,0,UK
18506,92,2,0,UK
18507,2,2,0,UK
18508,38,2,0,UK
18509,23,2,0,FR
18510,3,2,2,BE
18511,3,3,2,BE
18512,3,3,0,BE
18513,3,3,0,BE
18514,48,2,0,UY
18515,3,2,0,UY
18516,22,5,0,UY
18517,70,4,0,UY
18518,3,4,1,UY
18519,23,5,0,UY
18520,3,3,0,UY
18521,3,2,0,UY
18522,3,4,0,UY
18523,117,1,0,UY
18524,22,4,0,UY
18525,3,2,0,UY
18526,3,3,0,UY
18527,23,2,0,UY
18528,3,3,0,UY
18529,3,3,0,UY
18530,3,2,0,UY
18531,2,2,0,UY
18532,1,2,0,UY
18533,3,4,0,UY
18534,3,2,0,UY
18535,3,4,0,UY
18536,33,2,0,UY
18537,3,3,0,UY
18538,1,2,0,UY
18539,3,1,0,UY
18540,66,1,0,UY
18541,3,1,0,UY
18542,3,1,0,UY
18543,38,2,0,UY
18544,3,2,0,UY
18545,2,3,1,UY
18546,3,1,0,UY
18547,1,4,0,UY
18548,3,2,0,UY
18549,3,2,0,UY
18550,3,3,0,UY
18551,31,2,0,UY
18552,100,4,1,UY
18553,3,3,0,UY
18554,2,2,0,UY
18555,3,1,0,UY
18556,3,2,0,UY
18557,3,2,0,UY
18558,3,1,0,UY
18559,3,4,0,UY
18560,3,2,0,UY
18561,38,3,0,UY
18562,3,2,0,UY
18563,3,2,0,UY
18564,3,1,0,UY
18565,3,2,1,UY
18566,3,2,0,UY
18567,3,1,0,UY
18568,3,2,0,UY
18569,2,2,0,UY
18570,3,2,0,UY
18571,3,2,0,UY
18572,23,1,0,UY
18573,2,2,0,UY
18574,3,1,0,UY
18575,3,1,0,UY
18576,3,4,0,UY
18577,3,2,0,UY
18578,3,2,0,UY
18579,3,1,0,UY
18580,3,2,0,UY
18581,3,1,0,UY
18582,3,2,0,UY
18583,3,2,0,UY
18584,1,2,0,UY
18585,3,2,1,UY
18586,3,2,2,UY
18587,3,1,0,UY
18588,2,2,0,UY
18589,3,3,1,UY
18590,33,2,0,UY
18591,22,1,1,UY
18592,3,1,0,UY
18593,2,4,1,UY
18594,3,2,0,UY
18595,3,2,0,UY
18596,7,2,0,UY
18597,3,4,0,UY
18598,3,2,0,UY
18599,117,2,0,UY
18600,3,2,0,UY
18601,117,2,1,UY
18602,3,2,0,UY
18603,22,2,0,UY
18604,1,2,0,UY
18605,3,3,0,UY
18606,3,2,0,UY
18607,3,2,0,UY
18608,1,2,0,UY
18609,3,3,0,UY
18610,1,2,0,UY
18611,3,3,1,UY
18612,23,2,0,UY
18613,38,3,0,UY
18614,2,3,0,UY
18615,1,3,0,UY
18616,3,2,0,UY
18617,3,2,0,UY
18618,3,1,0,UY
18619,2,2,0,UY
18620,3,3,1,UY
18621,3,1,0,UY
18622,3,2,0,UY
18623,2,1,0,UY
18624,38,2,0,UY
18625,3,3,0,UY
18626,3,2,0,UY
18627,1,2,0,UY
18628,33,2,0,UY
18629,3,2,0,UY
18630,3,2,0,UY
18631,2,1,0,UY
18632,38,2,0,UY
18633,3,1,0,UY
18634,33,4,0,UY
18635,3,3,1,UY
18636,3,2,1,UY
18637,3,2,0,UY
18638,1,2,0,UY
18639,3,3,1,UY
18640,3,2,1,UY
18641,3,2,0,UY
18642,3,1,0,UY
18643,2,2,0,UY
18644,38,2,0,UY
18645,2,2,1,UY
18646,3,2,2,UY
18647,3,2,0,UY
18648,3,2,0,UY
18649,3,2,0,UY
18650,3,2,2,UY
18651,2,3,0,UY
18652,3,4,0,UY
18653,22,2,0,UY
18654,3,4,0,UY
18655,3,2,0,UY
18656,3,2,3,UY
18657,3,2,0,UY
18658,2,3,1,UY
18659,3,2,0,UY
18660,3,4,0,UY
18661,117,4,1,UY
18662,3,3,0,UY
18663,23,2,0,UY
18664,3,2,2,UY
18665,2,3,0,UY
18666,1,1,0,UY
18667,3,2,0,UY
18668,38,5,0,UY
18669,3,3,0,UY
18670,22,2,0,UY
18671,3,2,0,UY
18672,2,2,0,UY
18673,7,4,0,UY
18674,2,3,0,UY
18675,2,3,0,UY
18676,3,2,0,UY
18677,3,3,0,UY
18678,3,3,0,UY
18679,3,2,0,UY
18680,3,3,1,UY
18681,3,3,0,UY
18682,48,3,0,UY
18683,38,2,0,UY
18684,70,2,0,UY
18685,3,2,0,UY
18686,3,4,0,UY
18687,3,2,0,UY
18688,3,2,0,UY
18689,3,2,0,UY
18690,2,2,0,UY
18691,3,4,0,UY
18692,3,2,0,UY
18693,22,4,0,UY
18694,3,2,0,UY
18695,3,1,0,UY
18696,3,1,0,UY
18697,3,3,0,UY
18698,23,3,0,UY
18699,3,2,0,UY
18700,3,2,0,UY
18701,3,3,1,UY
18702,38,1,0,UY
18703,38,1,0,UY
18704,3,3,0,UY
18705,3,3,0,UY
18706,31,3,0,UY
18707,7,2,0,UY
18708,3,2,1,UY
18709,3,4,0,UY
18710,3,3,0,UY
18711,38,3,0,UY
18712,3,1,0,UY
18713,7,4,0,UY
18714,3,5,0,UY
18715,48,3,0,UY
18716,3,3,0,UY
18717,3,3,0,UY
18718,3,2,0,UY
18719,3,2,0,UY
18720,2,3,1,UY
18721,3,3,0,UY
18722,38,1,0,UY
18723,3,3,0,UY
18724,2,4,2,UY
18725,3,2,2,UY
18726,38,1,0,UY
18727,3,2,0,UY
18728,3,2,1,UY
18729,38,3,1,UY
18730,3,2,0,UY
18731,2,3,0,UY
18732,33,2,0,UY
18733,3,3,0,UY
18734,3,2,0,UY
18735,117,3,0,UY
18736,2,4,0,UY
18737,33,2,0,UY
18738,3,2,0,UY
18739,3,2,0,UY
18740,13,2,0,UY
18741,3,2,0,UY
18742,3,1,0,UY
18743,3,2,0,UY
18744,3,2,0,UY
18745,3,3,0,UY
18746,3,2,0,UY
18747,3,4,0,UY
18748,3,2,0,UY
18749,3,2,0,UY
18750,3,4,1,UY
18751,3,2,0,UY
18752,2,5,0,UY
18753,1,2,0,UY
18754,1,4,0,UY
18755,3,2,0,UY
18756,3,6,0,UY
18757,22,2,0,UY
18758,38,5,1,UY
18759,3,2,0,UY
18760,3,2,0,UY
18761,22,2,0,UY
18762,3,6,0,UY
18763,3,3,0,UY
18764,3,2,0,UY
18765,3,3,1,UY
18766,3,4,0,UY
18767,3,3,2,UY
18768,3,2,0,UY
18769,3,2,0,UY
18770,3,2,2,UY
18771,3,3,1,UY
18772,3,2,0,UY
18773,3,5,0,UY
18774,3,2,0,UY
18775,3,2,0,UY
18776,24,2,0,UY
18777,3,3,0,UY
18778,3,2,1,UY
18779,48,2,0,UY
18780,3,2,0,UY
18781,13,2,0,UY
18782,38,4,0,UY
18783,3,2,0,UY
18784,3,1,0,UY
18785,3,4,0,UY
18786,3,2,0,UY
18787,3,4,0,UY
18788,38,2,0,UY
18789,33,2,0,UY
18790,22,1,1,UY
18791,3,2,0,UY
18792,3,2,0,UY
18793,3,2,0,UY
18794,38,3,0,UY
18795,2,2,1,UY
18796,3,2,0,UY
18797,3,1,1,UY
18798,3,3,0,UY
18799,3,2,0,UY
18800,1,4,0,UY
18801,3,4,1,UY
18802,1,2,0,UY
18803,38,2,1,UY
18804,3,1,0,UY
18805,38,2,1,UY
18806,3,2,0,UY
18807,2,3,0,UY
18808,3,2,0,UY
18809,3,4,0,UY
18810,3,3,0,UY
18811,3,4,0,UY
18812,2,2,0,UY
18813,3,2,0,UY
18814,3,2,0,UY
18815,2,2,0,UY
18816,2,4,0,UY
18817,3,4,0,UY
18818,38,1,1,UY
18819,3,1,0,UY
18820,3,1,0,UY
18821,2,3,1,UY
18822,3,4,0,UY
18823,3,4,0,UY
18824,3,3,2,UY
18825,3,3,0,UY
18826,1,1,0,UY
18827,3,2,0,UY
18828,3,3,0,UY
18829,38,2,0,UY
18830,7,2,0,UY
18831,3,2,0,UY
18832,28,4,0,UY
18833,2,2,0,UY
18834,3,4,0,UY
18835,3,3,1,UY
18836,3,2,0,UY
18837,38,3,0,UY
18838,2,4,0,UY
18839,1,2,0,UY
18840,3,2,0,UY
18841,3,3,0,UY
18842,3,2,0,UY
18843,33,2,0,UY
18844,3,2,0,UY
18845,3,2,1,UY
18846,3,1,0,UY
18847,7,2,0,UY
18848,3,2,0,UY
18849,3,2,0,UY
18850,3,1,0,UY
18851,2,2,0,UY
18852,3,6,1,UY
18853,22,3,0,UY
18854,3,3,0,UY
18855,3,3,0,UY
18856,3,2,0,UY
18857,3,1,0,UY
18858,3,1,0,UY
18859,7,1,0,UY
18860,38,2,2,UY
18861,3,1,0,UY
18862,3,3,0,UY
18863,3,2,0,UY
18864,3,2,0,UY
18865,3,4,0,UY
18866,3,2,0,UY
18867,3,3,0,UY
18868,13,5,0,UY
18869,3,2,0,UY
18870,3,3,1,UY
18871,3,1,0,UY
18872,48,2,0,UY
18873,3,3,0,UY
18874,3,3,0,UY
18875,3,1,0,UY
18876,3,3,0,UY
18877,3,2,0,UY
18878,3,1,0,UY
18879,3,1,0,UY
18880,3,5,0,UY
18881,38,5,0,UY
18882,3,2,1,UY
18883,3,4,0,UY
18884,3,2,0,UY
18885,1,4,0,UY
18886,3,2,0,UY
18887,3,4,0,UY
18888,3,4,0,UY
18889,3,2,0,UY
18890,3,3,0,UY
18891,33,3,0,UY
18892,23,2,0,UY
18893,7,4,0,UY
18894,2,3,0,UY
18895,22,6,0,UY
18896,3,5,0,UY
18897,3,2,0,UY
18898,3,3,1,UY
18899,33,2,0,UY
18900,3,1,0,UY
18901,3,4,0,UY
18902,1,2,0,UY
18903,3,1,0,UY
18904,3,2,0,UY
18905,3,4,0,UY
18906,3,2,0,UY
18907,51,5,0,UY
18908,3,2,0,UY
18909,38,3,2,UY
18910,3,3,1,UY
18911,3,1,0,UY
18912,38,2,0,UY
18913,24,2,0,UY
18914,3,2,0,UY
18915,1,3,0,UY
18916,3,2,0,UY
18917,2,2,0,UY
18918,2,2,0,UY
18919,3,2,0,UY
18920,3,2,0,UY
18921,2,1,0,UY
18922,1,1,0,UY
18923,3,3,1,UY
18924,3,2,0,UY
18925,3,3,0,UY
18926,3,1,1,UY
18927,1,2,0,UY
18928,3,4,0,UY
18929,3,3,0,UY
18930,3,1,0,UY
18931,3,2,2,UY
18932,3,2,0,UY
18933,3,1,0,UY
18934,22,2,0,UY
18935,3,1,1,UY
18936,3,2,0,UY
18937,3,4,0,UY
18938,1,3,0,UY
18939,3,3,0,UY
18940,3,2,0,UY
18941,2,1,0,UY
18942,2,1,0,UY
18943,3,2,0,UY
18944,3,3,0,UY
18945,3,4,0,UY
18946,3,2,0,UY
18947,3,5,0,UY
18948,3,7,1,UY
18949,3,4,0,UY
18950,2,4,0,UY
18951,3,2,0,UY
18952,3,4,0,UY
18953,7,4,0,UY
18954,3,2,0,UY
18955,3,1,0,UY
18956,38,4,0,UY
18957,2,4,0,UY
18958,3,2,0,UY
18959,3,2,0,UY
18960,33,1,0,UY
18961,28,2,1,UY
18962,38,3,0,UY
18963,24,2,0,UY
18964,3,2,1,UY
18965,48,3,0,UY
18966,1,2,0,UY
18967,38,2,0,UY
18968,48,2,0,UY
18969,48,2,0,UY
18970,3,2,0,UY
18971,7,1,0,UY
18972,3,2,0,UY
18973,3,2,0,UY
18974,3,2,0,UY
18975,3,3,0,UY
18976,7,2,0,UY
18977,7,4,0,UY
18978,3,1,0,UY
18979,33,2,0,UY
18980,33,3,0,UY
18981,3,2,0,UY
18982,3,2,0,UY
18983,22,3,0,UY
18984,3,3,0,UY
18985,13,2,0,UY
18986,3,7,0,UY
18987,3,3,0,UY
18988,3,1,0,UY
18989,3,2,0,UY
18990,24,3,0,UY
18991,3,2,0,UY
18992,3,2,0,UY
18993,3,2,1,UY
18994,33,2,0,UY
18995,3,1,0,UY
18996,7,3,0,UY
18997,24,2,0,UY
18998,3,2,0,UY
18999,7,2,0,UY
19000,33,4,0,UY
19001,3,2,0,UY
19002,3,2,1,UY
19003,3,2,0,UY
19004,3,4,0,UY
19005,22,7,0,UY
19006,1,3,0,UY
19007,7,2,0,UY
19008,3,2,0,UY
19009,3,3,0,UY
19010,3,2,0,UY
19011,3,4,0,UY
19012,3,3,0,UY
19013,7,2,0,UY
19014,22,2,0,UY
19015,7,2,0,UY
19016,3,2,0,UY
19017,3,4,0,UY
19018,3,1,0,UY
19019,3,4,0,UY
19020,3,8,0,UY
19021,3,4,0,UY
19022,3,3,0,UY
19023,33,4,0,UY
19024,1,2,0,UY
19025,1,1,0,UY
19026,3,2,0,UY
19027,3,2,0,UY
19028,3,5,0,UY
19029,3,1,0,UY
19030,3,3,1,UY
19031,2,4,0,UY
19032,3,3,1,UY
19033,3,4,0,UY
19034,23,2,0,UY
19035,3,2,0,UY
19036,1,1,0,UY
19037,3,2,0,UY
19038,3,3,0,UY
19039,28,2,0,UY
19040,33,2,0,UY
19041,3,7,1,UY
19042,3,4,0,UY
19043,48,2,0,UY
19044,33,1,0,UY
19045,2,2,2,UY
19046,3,2,1,UY
19047,3,1,0,UY
19048,1,2,0,UY
19049,3,3,0,UY
19050,3,2,0,UY
19051,66,3,0,UY
19052,3,3,0,UY
19053,28,4,0,UY
19054,3,3,0,UY
19055,3,2,0,UY
19056,3,2,0,UY
19057,1,2,0,UY
19058,3,3,0,UY
19059,2,2,2,UY
19060,48,3,0,UY
19061,3,1,0,UY
19062,3,2,1,UY
19063,3,3,0,UY
19064,3,1,0,UY
19065,3,1,1,UY
19066,1,3,0,UY
19067,3,4,1,UY
19068,3,1,0,UY
19069,2,2,0,UY
19070,3,4,0,UY
19071,3,1,0,UY
19072,3,2,0,UY
19073,3,3,0,UY
19074,2,4,0,UY
19075,3,3,1,UY
19076,2,3,1,UY
19077,38,4,0,UY
19078,51,4,0,UY
19079,2,1,0,UY
19080,23,2,0,UY
19081,3,2,0,UY
19082,2,4,0,UY
19083,3,1,0,UY
19084,3,2,0,UY
19085,33,2,0,UY
19086,2,2,0,UY
19087,3,3,0,UY
19088,3,4,0,UY
19089,3,2,0,UY
19090,22,2,0,UY
19091,3,4,0,UY
19092,3,3,0,UY
19093,3,2,2,UY
19094,3,2,0,UY
19095,3,1,0,UY
19096,1,1,0,UY
19097,3,2,0,UY
19098,3,4,0,UY
19099,2,2,0,UY
19100,3,2,0,UY
19101,7,3,0,UY
19102,3,4,0,UY
19103,3,4,0,UY
19104,3,2,0,UY
19105,2,4,1,UY
19106,51,4,2,UY
19107,3,2,0,UY
19108,3,3,1,UY
19109,3,2,0,UY
19110,3,3,0,UY
19111,38,3,1,UY
19112,3,3,1,UY
19113,3,1,0,UY
19114,3,4,0,UY
19115,33,2,0,UY
19116,48,3,0,UY
19117,3,3,0,UY
19118,22,2,0,UY
19119,3,2,0,UY
19120,3,2,0,UY
19121,3,2,0,UY
19122,48,2,0,UY
19123,38,2,0,UY
19124,3,2,0,UY
19125,2,5,0,UY
19126,3,3,0,UY
19127,1,3,0,UY
19128,3,3,1,UY
19129,22,2,0,UY
19130,3,2,0,UY
19131,2,2,0,UY
19132,3,2,0,UY
19133,3,1,0,UY
19134,48,3,0,UY
19135,3,3,0,UY
19136,33,2,0,UY
19137,38,2,0,UY
19138,3,2,0,UY
19139,22,2,0,UY
19140,3,2,0,UY
19141,48,2,0,UY
19142,7,3,0,UY
19143,48,2,0,UY
19144,48,4,0,UY
19145,3,1,0,UY
19146,3,5,0,UY
19147,3,3,0,UY
19148,3,2,0,UY
19149,2,1,0,UY
19150,2,2,0,UY
19151,3,4,0,UY
19152,3,2,0,UY
19153,3,1,0,UY
19154,3,2,0,UY
19155,3,4,0,UY
19156,3,3,0,UY
19157,1,2,0,UY
19158,3,1,0,UY
19159,1,2,0,UY
19160,3,5,0,UY
19161,3,3,1,UY
19162,3,3,1,UY
19163,3,1,0,UY
19164,3,1,0,UY
19165,48,4,0,UY
19166,3,4,0,UY
19167,3,2,0,UY
19168,3,2,0,UY
19169,3,2,0,UY
19170,3,2,0,UY
19171,2,2,0,UY
19172,48,5,0,UY
19173,1,4,0,UY
19174,45,3,0,UY
19175,1,1,0,UY
19176,3,2,0,UY
19177,3,2,1,UY
19178,3,2,0,UY
19179,3,2,0,UY
19180,3,2,0,UY
19181,2,4,0,UY
19182,3,1,0,UY
19183,3,2,0,UY
19184,3,1,0,UY
19185,3,2,0,UY
19186,3,2,0,UY
19187,33,3,0,UY
19188,3,2,0,UY
19189,33,5,0,UY
19190,3,1,1,UY
19191,33,4,0,UY
19192,3,4,0,UY
19193,3,1,0,UY
19194,73,1,0,UY
19195,22,2,0,UY
19196,3,2,0,UY
19197,3,2,0,UY
19198,3,1,0,UY
19199,3,3,0,UY
19200,3,1,0,UY
19201,3,2,0,UY
19202,22,4,0,UY
19203,3,2,0,UY
19204,3,8,0,UY
19205,33,2,0,UY
19206,3,4,0,UY
19207,3,1,0,UY
19208,3,2,0,UY
19209,3,3,0,UY
19210,3,1,0,UY
19211,48,1,0,UY
19212,2,2,0,UY
19213,3,2,0,UY
19214,3,2,0,UY
19215,3,4,0,UY
19216,38,4,2,UY
19217,3,2,0,UY
19218,3,1,0,UY
19219,23,1,0,UY
19220,3,2,0,UY
19221,3,1,0,UY
19222,48,2,0,UY
19223,3,5,0,UY
19224,7,2,0,UY
19225,48,2,0,UY
19226,7,2,0,UY
19227,3,1,0,UY
19228,3,1,0,UY
19229,3,2,0,UY
19230,3,3,0,UY
19231,3,4,1,UY
19232,2,2,0,UY
19233,51,1,0,UY
19234,3,2,0,UY
19235,3,1,0,UY
19236,48,5,0,UY
19237,48,3,0,UY
19238,3,3,1,UY
19239,3,4,0,UY
19240,48,3,0,UY
19241,3,2,0,UY
19242,7,2,0,UY
19243,2,6,0,UY
19244,7,2,0,UY
19245,3,2,0,UY
19246,3,1,0,UY
19247,3,1,0,UY
19248,3,2,0,UY
19249,3,2,0,UY
19250,3,1,0,UY
19251,3,4,1,UY
19252,38,2,0,UY
19253,3,2,0,UY
19254,51,2,0,UY
19255,3,2,0,UY
19256,3,3,0,UY
19257,3,1,0,UY
19258,3,2,0,UY
19259,7,4,0,UY
19260,3,4,0,UY
19261,3,1,0,UY
19262,3,3,1,UY
19263,48,4,0,UY
19264,7,1,0,UY
19265,3,1,0,UY
19266,3,2,1,UY
19267,3,2,0,UY
19268,3,2,0,UY
19269,3,2,0,UY
19270,51,2,2,UY
19271,3,2,0,UY
19272,48,3,0,UY
19273,1,2,0,UY
19274,3,2,0,UY
19275,48,3,0,UY
19276,22,2,0,UY
19277,3,2,0,UY
19278,3,3,1,UY
19279,3,1,0,UY
19280,28,2,0,UY
19281,117,2,1,UY
19282,1,4,0,UY
19283,3,1,0,UY
19284,1,2,0,UY
19285,2,3,0,UY
19286,3,1,0,UY
19287,33,1,0,UY
19288,3,1,0,UY
19289,28,2,0,UY
19290,33,2,0,UY
19291,3,2,0,UY
19292,2,5,0,UY
19293,3,1,0,UY
19294,3,1,2,UY
19295,3,2,0,UY
19296,33,2,0,UY
19297,33,1,0,UY
19298,3,4,0,UY
19299,48,2,0,UY
19300,48,4,0,UY
19301,3,5,2,UY
19302,3,3,0,UY
19303,3,1,0,UY
19304,33,1,0,UY
19305,3,2,0,UY
19306,3,3,0,UY
19307,3,1,0,UY
19308,3,2,0,UY
19309,3,4,0,UY
19310,28,1,0,UY
19311,3,2,0,UY
19312,3,4,0,UY
19313,3,4,0,UY
19314,3,2,0,UY
19315,3,1,0,UY
19316,3,2,0,UY
19317,3,4,2,UY
19318,48,7,0,UY
19319,66,2,0,UY
19320,3,2,0,UY
19321,33,5,0,UY
19322,3,2,0,UY
19323,2,2,0,UY
19324,1,4,0,UY
19325,3,2,0,UY
19326,3,2,2,UY
19327,51,5,0,UY
19328,3,1,0,UY
19329,7,3,0,UY
19330,7,3,0,UY
19331,3,1,1,UY
19332,2,2,0,UY
19333,3,2,0,UY
19334,2,2,0,UY
19335,1,2,0,UY
19336,3,2,0,UY
19337,3,2,0,UY
19338,3,2,0,UY
19339,3,2,0,UY
19340,1,3,0,UY
19341,2,2,0,UY
19342,2,4,2,UY
19343,3,2,0,UY
19344,48,2,0,UY
19345,3,2,0,UY
19346,3,1,0,UY
19347,3,2,0,UY
19348,19,2,0,UY
19349,31,1,1,UY
19350,3,1,0,UY
19351,3,1,0,UY
19352,1,2,0,UY
19353,3,2,1,UY
19354,3,1,0,UY
19355,33,2,0,UY
19356,28,1,0,UY
19357,3,4,0,UY
19358,2,1,0,UY
19359,23,4,0,UY
19360,1,2,0,UY
19361,33,2,0,UY
19362,3,2,0,UY
19363,51,1,0,UY
19364,38,2,0,UY
19365,7,2,0,UY
19366,3,2,0,UY
19367,3,1,0,UY
19368,3,2,0,UY
19369,3,4,0,UY
19370,3,1,0,UY
19371,3,2,0,UY
19372,3,2,3,UY
19373,3,2,0,UY
19374,48,2,0,UY
19375,3,2,1,UY
19376,63,1,0,UY
19377,1,2,0,UY
19378,3,2,0,UY
19379,3,5,0,UY
19380,3,4,0,UY
19381,48,2,0,UY
19382,48,1,0,UY
19383,3,2,0,UY
19384,3,2,2,UY
19385,3,2,0,UY
19386,3,1,0,UY
19387,3,2,0,UY
19388,1,2,0,UY
19389,3,1,0,UY
19390,3,3,0,UY
19391,23,2,0,UY
19392,1,6,0,UY
19393,23,1,0,UY
19394,3,2,0,UY
19395,3,2,1,UY
19396,3,1,2,UY
19397,23,2,0,UY
19398,3,2,0,UY
19399,120,3,0,UY
19400,3,1,0,UY
19401,3,2,0,UY
19402,2,4,0,UY
19403,1,2,0,UY
19404,3,1,0,UY
19405,3,4,0,UY
19406,3,3,0,UY
19407,3,1,1,UY
19408,3,2,0,UY
19409,38,2,0,UY
19410,38,3,0,UY
19411,3,2,0,UY
19412,3,2,0,UY
19413,3,1,1,UY
19414,3,1,0,UY
19415,3,3,0,UY
19416,3,3,0,UY
19417,51,3,2,UY
19418,3,2,0,UY
19419,3,2,0,UY
19420,3,2,1,UY
19421,3,3,0,UY
19422,51,3,1,UY
19423,3,1,1,UY
19424,3,2,0,UY
19425,3,2,0,UY
19426,1,2,0,UY
19427,3,1,0,UY
19428,117,1,0,UY
19429,3,2,0,UY
19430,3,2,0,UY
19431,3,3,0,UY
19432,3,2,0,UY
19433,3,2,0,UY
19434,28,2,0,UY
19435,3,4,0,UY
19436,3,2,0,UY
19437,1,1,0,UY
19438,1,1,0,UY
19439,48,2,0,UY
19440,3,3,0,UY
19441,3,1,0,UY
19442,3,1,0,UY
19443,3,1,0,UY
19444,3,1,0,UY
19445,2,2,0,UY
19446,1,2,0,UY
19447,48,2,0,UY
19448,3,1,0,UY
19449,3,2,0,UY
19450,2,1,0,UY
19451,3,2,1,UY
19452,3,4,0,UY
19453,3,2,0,UY
19454,56,2,2,UY
19455,2,3,1,UY
19456,48,3,0,UY
19457,7,2,0,UY
19458,48,3,0,UY
19459,3,2,3,UY
19460,33,1,0,UY
19461,7,2,0,UY
19462,3,1,0,UY
19463,3,4,0,UY
19464,2,2,0,UY
19465,33,3,0,UY
19466,33,2,0,UY
19467,94,3,0,UY
19468,2,3,0,UY
19469,3,4,0,UY
19470,3,4,0,UY
19471,3,1,0,UY
19472,3,6,1,UY
19473,22,4,0,UY
19474,3,2,0,UY
19475,33,1,0,UY
19476,7,2,0,UY
19477,33,3,0,UY
19478,10,2,0,UY
19479,3,2,0,UY
19480,3,2,0,UY
19481,3,2,0,UY
19482,33,1,0,UY
19483,2,3,0,UY
19484,3,5,0,UY
19485,1,1,0,UY
19486,22,2,0,UY
19487,33,2,0,UY
19488,3,1,0,UY
19489,3,3,0,UY
19490,3,2,1,UY
19491,3,2,0,UY
19492,3,2,0,UY
19493,3,2,0,UY
19494,3,3,1,UY
19495,117,2,0,UY
19496,3,2,0,UY
19497,3,2,0,UY
19498,3,2,0,UY
19499,3,1,0,UY
19500,3,2,0,UY
19501,70,2,0,UY
19502,3,1,0,UY
19503,3,1,0,UY
19504,3,5,1,UY
19505,3,1,0,UY
19506,3,4,0,UY
19507,3,1,0,UY
19508,3,6,1,UY
19509,3,2,1,UY
19510,48,1,0,UY
19511,26,1,0,UY
19512,47,2,0,UY
19513,3,2,1,UY
19514,3,1,0,UY
19515,31,2,2,UY
19516,3,3,1,UY
19517,3,2,1,UY
19518,7,2,0,UY
19519,37,1,0,UY
19520,2,3,1,UY
19521,3,2,0,UY
19522,26,2,0,UY
19523,12,4,0,UY
19524,3,2,2,UY
19525,7,1,0,UY
19526,3,2,2,UY
19527,2,2,2,UY
19528,19,4,0,UY
19529,3,2,0,UY
19530,3,2,0,UY
19531,3,2,0,UY
19532,48,1,0,UY
19533,3,1,0,UY
19534,31,3,1,UY
19535,2,2,2,UY
19536,3,2,0,UY
19537,2,2,1,UY
19538,3,1,0,UY
19539,33,4,0,UY
19540,3,2,0,UY
19541,3,3,0,UY
19542,26,1,0,UY
19543,3,2,0,UY
19544,26,1,0,UY
19545,33,1,0,UY
19546,3,2,0,UY
19547,3,2,0,UY
19548,7,2,0,UY
19549,3,3,0,UY
19550,50,4,0,UY
19551,28,5,1,UY
19552,3,1,0,UY
19553,3,2,0,UY
19554,3,2,1,UY
19555,3,2,0,UY
19556,3,2,1,UY
19557,3,3,0,UY
19558,3,2,2,UY
19559,3,2,0,UY
19560,3,1,0,UY
19561,3,4,0,UY
19562,38,3,0,UY
19563,3,2,0,UY
19564,3,3,0,UY
19565,19,2,1,UY
19566,19,2,0,UY
19567,3,1,0,UY
19568,26,2,0,UY
19569,3,1,0,UY
19570,2,2,0,UY
19571,3,1,0,UY
19572,23,1,0,UY
19573,7,2,0,UY
19574,48,2,0,UY
19575,3,1,0,UY
19576,3,2,1,UY
19577,3,2,0,UY
19578,3,1,0,UY
19579,38,4,1,UY
19580,72,2,0,UY
19581,3,2,2,UY
19582,48,2,0,UY
19583,3,3,0,UY
19584,3,2,0,UY
19585,48,3,0,UY
19586,3,1,0,UY
19587,3,1,0,UY
19588,3,2,0,UY
19589,3,2,0,UY
19590,3,2,0,UY
19591,106,1,0,UY
19592,3,5,0,UY
19593,48,2,0,UY
19594,7,3,0,UY
19595,50,2,2,UY
19596,48,1,0,UY
19597,3,1,0,UY
19598,3,5,0,UY
19599,26,2,0,UY
19600,38,1,0,UY
19601,3,3,0,UY
19602,3,2,1,UY
19603,34,2,0,UY
19604,47,2,0,UY
19605,2,1,0,UY
19606,7,3,0,UY
19607,47,2,2,UY
19608,2,1,1,UY
19609,7,2,0,UY
19610,34,2,0,UY
19611,2,2,0,UY
19612,48,1,0,UY
19613,2,1,0,UY
19614,3,2,0,UY
19615,3,2,0,UY
19616,3,5,0,UY
19617,3,2,2,UY
19618,3,2,0,UY
19619,19,2,0,UY
19620,38,3,0,UY
19621,3,1,2,UY
19622,3,1,0,UY
19623,3,2,0,UY
19624,3,2,0,UY
19625,3,2,0,UY
19626,3,1,0,UY
19627,3,2,0,UY
19628,3,2,0,UY
19629,3,2,0,UY
19630,3,2,1,UY
19631,48,4,0,UY
19632,3,2,0,UY
19633,3,2,0,UY
19634,3,2,1,UY
19635,3,2,0,UY
19636,2,2,0,UY
19637,3,2,2,UY
19638,25,2,0,UY
19639,47,1,0,UY
19640,33,2,0,UY
19641,3,1,0,UY
19642,3,4,0,UY
19643,117,1,0,UY
